date,sku,product_name,quantity,client_id,warehouse,price,stock,stockout_flag,supplier,lead_time_days,in_transit,category,synthetic_regular_demand,synthetic_bulk,quantity_clean,is_large_client_order,large_client_order_count
2024-06-04,SKU001,Электротовар 1,8.0,ANON002,WH2,500.0,35.0,False,Поставщик 1,7.0,0.0,Категория 1,8,0,8.0,False,0
2024-06-05,SKU001,Электротовар 1,4.0,ANON001,WH1,500.0,31.0,False,Поставщик 1,7.0,36.0,Категория 1,4,0,4.0,False,0
2024-06-05,SKU001,Электротовар 1,5.0,ANON002,WH2,500.0,26.0,False,Поставщик 1,7.0,0.0,Категория 1,5,0,5.0,False,0
2024-06-06,SKU001,Электротовар 1,10.0,ANON001,WH1,500.0,34.0,False,Поставщик 1,7.0,36.0,Категория 1,10,0,10.0,False,0
2024-06-06,SKU001,Электротовар 1,10.0,ANON002,WH2,500.0,24.0,False,Поставщик 1,7.0,0.0,Категория 1,10,0,10.0,False,0
2024-06-07,SKU001,Электротовар 1,9.0,ANON001,WH1,500.0,25.0,False,Поставщик 1,7.0,0.0,Категория 1,9,0,9.0,False,0
2024-06-07,SKU001,Электротовар 1,10.0,ANON002,WH2,500.0,33.0,False,Поставщик 1,7.0,0.0,Категория 1,10,0,10.0,False,0
2024-06-08,SKU001,Электротовар 1,7.0,ANON001,WH1,500.0,35.0,False,Поставщик 1,7.0,0.0,Категория 1,7,0,7.0,False,0
2024-06-08,SKU001,Электротовар 1,8.0,ANON002,WH2,500.0,29.0,False,Поставщик 1,7.0,0.0,Категория 1,8,0,8.0,False,0
2024-06-09,SKU001,Электротовар 1,5.0,ANON001,WH1,500.0,27.0,False,Поставщик 1,7.0,0.0,Категория 1,5,0,5.0,False,0
2024-06-09,SKU001,Электротовар 1,6.0,ANON002,WH2,500.0,33.0,False,Поставщик 1,7.0,0.0,Категория 1,6,0,6.0,False,0
2024-06-10,SKU001,Электротовар 1,9.0,ANON001,WH1,500.0,28.0,False,Поставщик 1,7.0,0.0,Категория 1,9,0,9.0,False,0
2024-06-10,SKU001,Электротовар 1,9.0,ANON002,WH2,500.0,27.0,False,Поставщик 1,7.0,0.0,Категория 1,9,0,9.0,False,0
2024-06-11,SKU001,Электротовар 1,6.0,ANON001,WH1,500.0,28.0,False,Поставщик 1,7.0,0.0,Категория 1,6,0,6.0,False,0
2024-06-11,SKU001,Электротовар 1,7.0,ANON002,WH2,500.0,24.0,False,Поставщик 1,7.0,0.0,Категория 1,7,0,7.0,False,0
2024-06-12,SKU001,Электротовар 1,8.0,ANON001,WH1,500.0,32.0,False,Поставщик 1,7.0,0.0,Категория 1,8,0,8.0,False,0
2024-06-12,SKU001,Электротовар 1,9.0,ANON002,WH2,500.0,32.0,False,Поставщик 1,7.0,0.0,Категория 1,9,0,9.0,False,0
2024-06-13,SKU001,Электротовар 1,8.0,ANON001,WH1,500.0,31.0,False,Поставщик 1,7.0,0.0,Категория 1,8,0,8.0,False,0
2024-06-13,SKU001,Электротовар 1,9.0,ANON002,WH2,500.0,25.0,False,Поставщик 1,7.0,0.0,Категория 1,9,0,9.0,False,0
2024-06-14,SKU001,Электротовар 1,4.0,ANON001,WH1,500.0,26.0,False,Поставщик 1,7.0,0.0,Категория 1,4,0,4.0,False,0
2024-06-14,SKU001,Электротовар 1,5.0,ANON002,WH2,500.0,30.0,False,Поставщик 1,7.0,0.0,Категория 1,5,0,5.0,False,0
2024-06-15,SKU001,Электротовар 1,6.0,ANON001,WH1,500.0,34.0,False,Поставщик 1,7.0,0.0,Категория 1,6,0,6.0,False,0
2024-06-15,SKU001,Электротовар 1,6.0,ANON002,WH2,500.0,34.0,False,Поставщик 1,7.0,0.0,Категория 1,6,0,6.0,False,0
2024-06-16,SKU001,Электротовар 1,6.0,ANON001,WH1,500.0,27.0,False,Поставщик 1,7.0,0.0,Категория 1,6,0,6.0,False,0
2024-06-16,SKU001,Электротовар 1,6.0,ANON002,WH2,500.0,24.0,False,Поставщик 1,7.0,0.0,Категория 1,6,0,6.0,False,0
2024-06-17,SKU001,Электротовар 1,9.0,ANON001,WH1,500.0,31.0,False,Поставщик 1,7.0,0.0,Категория 1,9,0,9.0,False,0
2024-06-17,SKU001,Электротовар 1,9.0,ANON002,WH2,500.0,34.0,False,Поставщик 1,7.0,0.0,Категория 1,9,0,9.0,False,0
2024-06-18,SKU001,Электротовар 1,8.0,ANON001,WH1,500.0,27.0,False,Поставщик 1,7.0,0.0,Категория 1,8,0,8.0,False,0
2024-06-18,SKU001,Электротовар 1,9.0,ANON002,WH2,500.0,31.0,False,Поставщик 1,7.0,0.0,Категория 1,9,0,9.0,False,0
2024-06-19,SKU001,Электротовар 1,11.0,ANON001,WH1,500.0,32.0,False,Поставщик 1,7.0,0.0,Категория 1,11,0,11.0,False,0
2024-06-19,SKU001,Электротовар 1,12.0,ANON002,WH2,500.0,32.0,False,Поставщик 1,7.0,0.0,Категория 1,12,0,12.0,False,0
2024-06-20,SKU001,Электротовар 1,10.0,ANON001,WH1,500.0,35.0,False,Поставщик 1,7.0,0.0,Категория 1,10,0,10.0,False,0
2024-06-20,SKU001,Электротовар 1,10.0,ANON002,WH2,500.0,29.0,False,Поставщик 1,7.0,0.0,Категория 1,10,0,10.0,False,0
2024-06-21,SKU001,Электротовар 1,7.0,ANON001,WH1,500.0,33.0,False,Поставщик 1,7.0,0.0,Категория 1,7,0,7.0,False,0
2024-06-21,SKU001,Электротовар 1,7.0,ANON002,WH2,500.0,30.0,False,Поставщик 1,7.0,0.0,Категория 1,7,0,7.0,False,0
2024-06-22,SKU001,Электротовар 1,5.0,ANON001,WH1,500.0,34.0,False,Поставщик 1,7.0,0.0,Категория 1,5,0,5.0,False,0
2024-06-22,SKU001,Электротовар 1,5.0,ANON002,WH2,500.0,28.0,False,Поставщик 1,7.0,0.0,Категория 1,5,0,5.0,False,0
2024-06-23,SKU001,Электротовар 1,7.0,ANON001,WH1,500.0,35.0,False,Поставщик 1,7.0,0.0,Категория 1,7,0,7.0,False,0
2024-06-23,SKU001,Электротовар 1,7.0,ANON002,WH2,500.0,26.0,False,Поставщик 1,7.0,0.0,Категория 1,7,0,7.0,False,0
2024-06-24,SKU001,Электротовар 1,11.0,ANON001,WH1,500.0,29.0,False,Поставщик 1,7.0,0.0,Категория 1,11,0,11.0,False,0
2024-06-24,SKU001,Электротовар 1,12.0,ANON002,WH2,500.0,32.0,False,Поставщик 1,7.0,0.0,Категория 1,12,0,12.0,False,0
2024-06-25,SKU001,Электротовар 1,13.0,ANON001,WH1,500.0,30.0,False,Поставщик 1,7.0,0.0,Категория 1,13,0,13.0,False,0
2024-06-25,SKU001,Электротовар 1,14.0,ANON002,WH2,500.0,32.0,False,Поставщик 1,7.0,0.0,Категория 1,14,0,14.0,False,0
2024-06-26,SKU001,Электротовар 1,12.0,ANON001,WH1,500.0,30.0,False,Поставщик 1,7.0,0.0,Категория 1,12,0,12.0,False,0
2024-06-26,SKU001,Электротовар 1,13.0,ANON002,WH2,500.0,25.0,False,Поставщик 1,7.0,0.0,Категория 1,13,0,13.0,False,0
2024-06-27,SKU001,Электротовар 1,11.0,ANON001,WH1,500.0,26.0,False,Поставщик 1,7.0,0.0,Категория 1,11,0,11.0,False,0
2024-06-27,SKU001,Электротовар 1,12.0,ANON002,WH2,500.0,32.0,False,Поставщик 1,7.0,0.0,Категория 1,12,0,12.0,False,0
2024-06-28,SKU001,Электротовар 1,6.0,ANON001,WH1,500.0,34.0,False,Поставщик 1,7.0,0.0,Категория 1,6,0,6.0,False,0
2024-06-28,SKU001,Электротовар 1,6.0,ANON002,WH2,500.0,28.0,False,Поставщик 1,7.0,0.0,Категория 1,6,0,6.0,False,0
2024-06-29,SKU001,Электротовар 1,4.0,ANON001,WH1,500.0,30.0,False,Поставщик 1,7.0,36.0,Категория 1,4,0,4.0,False,0
2024-06-29,SKU001,Электротовар 1,5.0,ANON002,WH2,500.0,28.0,False,Поставщик 1,7.0,0.0,Категория 1,5,0,5.0,False,0
2024-06-30,SKU001,Электротовар 1,5.0,ANON001,WH1,500.0,28.0,False,Поставщик 1,7.0,36.0,Категория 1,5,0,5.0,False,0
2024-06-30,SKU001,Электротовар 1,6.0,ANON002,WH2,500.0,28.0,False,Поставщик 1,7.0,0.0,Категория 1,6,0,6.0,False,0
2024-07-01,SKU001,Электротовар 1,5.0,ANON001,WH1,500.0,32.0,False,Поставщик 1,7.0,36.0,Категория 1,5,0,5.0,False,0
2024-07-01,SKU001,Электротовар 1,5.0,ANON002,WH2,500.0,28.0,False,Поставщик 1,7.0,0.0,Категория 1,5,0,5.0,False,0
2024-07-02,SKU001,Электротовар 1,15.0,ANON001,WH1,500.0,25.0,False,Поставщик 1,7.0,36.0,Категория 1,15,0,15.0,False,0
2024-07-02,SKU001,Электротовар 1,16.0,ANON002,WH2,500.0,33.0,False,Поставщик 1,7.0,0.0,Категория 1,16,0,16.0,False,0
2024-07-03,SKU001,Электротовар 1,13.0,ANON001,WH1,500.0,26.0,False,Поставщик 1,7.0,36.0,Категория 1,13,0,13.0,False,0
2024-07-03,SKU001,Электротовар 1,14.0,ANON002,WH2,500.0,26.0,False,Поставщик 1,7.0,0.0,Категория 1,14,0,14.0,False,0
2024-07-04,SKU001,Электротовар 1,9.0,ANON001,WH1,500.0,27.0,False,Поставщик 1,7.0,36.0,Категория 1,9,0,9.0,False,0
2024-07-04,SKU001,Электротовар 1,9.0,ANON002,WH2,500.0,24.0,False,Поставщик 1,7.0,0.0,Категория 1,9,0,9.0,False,0
2024-07-05,SKU001,Электротовар 1,7.0,ANON001,WH1,500.0,25.0,False,Поставщик 1,7.0,36.0,Категория 1,7,0,7.0,False,0
2024-07-05,SKU001,Электротовар 1,8.0,ANON002,WH2,500.0,27.0,False,Поставщик 1,7.0,0.0,Категория 1,8,0,8.0,False,0
2024-07-06,SKU001,Электротовар 1,4.0,ANON001,WH1,500.0,34.0,False,Поставщик 1,7.0,36.0,Категория 1,4,0,4.0,False,0
2024-07-06,SKU001,Электротовар 1,4.0,ANON002,WH2,500.0,34.0,False,Поставщик 1,7.0,0.0,Категория 1,4,0,4.0,False,0
2024-07-07,SKU001,Электротовар 1,9.0,ANON001,WH1,500.0,25.0,False,Поставщик 1,7.0,0.0,Категория 1,9,0,9.0,False,0
2024-07-07,SKU001,Электротовар 1,10.0,ANON002,WH2,500.0,27.0,False,Поставщик 1,7.0,0.0,Категория 1,10,0,10.0,False,0
2024-07-08,SKU001,Электротовар 1,8.0,ANON001,WH1,500.0,34.0,False,Поставщик 1,7.0,0.0,Категория 1,8,0,8.0,False,0
2024-07-08,SKU001,Электротовар 1,8.0,ANON002,WH2,500.0,31.0,False,Поставщик 1,7.0,0.0,Категория 1,8,0,8.0,False,0
2024-07-09,SKU001,Электротовар 1,10.0,ANON001,WH1,500.0,27.0,False,Поставщик 1,7.0,0.0,Категория 1,10,0,10.0,False,0
2024-07-09,SKU001,Электротовар 1,10.0,ANON002,WH2,500.0,25.0,False,Поставщик 1,7.0,0.0,Категория 1,10,0,10.0,False,0
2024-07-10,SKU001,Электротовар 1,13.0,ANON001,WH1,500.0,32.0,False,Поставщик 1,7.0,0.0,Категория 1,13,0,13.0,False,0
2024-07-10,SKU001,Электротовар 1,13.0,ANON002,WH2,500.0,27.0,False,Поставщик 1,7.0,0.0,Категория 1,13,0,13.0,False,0
2024-07-11,SKU001,Электротовар 1,8.0,ANON001,WH1,500.0,33.0,False,Поставщик 1,7.0,0.0,Категория 1,8,0,8.0,False,0
2024-07-11,SKU001,Электротовар 1,8.0,ANON002,WH2,500.0,33.0,False,Поставщик 1,7.0,0.0,Категория 1,8,0,8.0,False,0
2024-07-12,SKU001,Электротовар 1,3.0,ANON001,WH1,500.0,34.0,False,Поставщик 1,7.0,0.0,Категория 1,3,0,3.0,False,0
2024-07-12,SKU001,Электротовар 1,4.0,ANON002,WH2,500.0,26.0,False,Поставщик 1,7.0,0.0,Категория 1,4,0,4.0,False,0
2024-07-13,SKU001,Электротовар 1,4.0,ANON001,WH1,500.0,26.0,False,Поставщик 1,7.0,0.0,Категория 1,4,0,4.0,False,0
2024-07-13,SKU001,Электротовар 1,5.0,ANON002,WH2,500.0,32.0,False,Поставщик 1,7.0,0.0,Категория 1,5,0,5.0,False,0
2024-07-14,SKU001,Электротовар 1,4.0,ANON001,WH1,500.0,26.0,False,Поставщик 1,7.0,0.0,Категория 1,4,0,4.0,False,0
2024-07-14,SKU001,Электротовар 1,5.0,ANON002,WH2,500.0,26.0,False,Поставщик 1,7.0,0.0,Категория 1,5,0,5.0,False,0
2024-07-15,SKU001,Электротовар 1,5.0,ANON001,WH1,500.0,34.0,False,Поставщик 1,7.0,0.0,Категория 1,5,0,5.0,False,0
2024-07-15,SKU001,Электротовар 1,6.0,ANON002,WH2,500.0,33.0,False,Поставщик 1,7.0,0.0,Категория 1,6,0,6.0,False,0
2024-07-16,SKU001,Электротовар 1,9.0,ANON001,WH1,500.0,30.0,False,Поставщик 1,7.0,0.0,Категория 1,9,0,9.0,False,0
2024-07-16,SKU001,Электротовар 1,10.0,ANON002,WH2,500.0,30.0,False,Поставщик 1,7.0,0.0,Категория 1,10,0,10.0,False,0
2024-07-17,SKU001,Электротовар 1,9.0,ANON001,WH1,500.0,25.0,False,Поставщик 1,7.0,0.0,Категория 1,9,0,9.0,False,0
2024-07-17,SKU001,Электротовар 1,10.0,ANON002,WH2,500.0,35.0,False,Поставщик 1,7.0,0.0,Категория 1,10,0,10.0,False,0
2024-07-18,SKU001,Электротовар 1,6.0,ANON001,WH1,500.0,26.0,False,Поставщик 1,7.0,0.0,Категория 1,6,0,6.0,False,0
2024-07-18,SKU001,Электротовар 1,6.0,ANON002,WH2,500.0,27.0,False,Поставщик 1,7.0,0.0,Категория 1,6,0,6.0,False,0
2024-07-19,SKU001,Электротовар 1,9.0,ANON001,WH1,500.0,31.0,False,Поставщик 1,7.0,0.0,Категория 1,9,0,9.0,False,0
2024-07-19,SKU001,Электротовар 1,10.0,ANON002,WH2,500.0,29.0,False,Поставщик 1,7.0,0.0,Категория 1,10,0,10.0,False,0
2024-07-20,SKU001,Электротовар 1,5.0,ANON001,WH1,500.0,28.0,False,Поставщик 1,7.0,0.0,Категория 1,5,0,5.0,False,0
2024-07-20,SKU001,Электротовар 1,5.0,ANON002,WH2,500.0,33.0,False,Поставщик 1,7.0,0.0,Категория 1,5,0,5.0,False,0
2024-07-21,SKU001,Электротовар 1,6.0,ANON001,WH1,500.0,33.0,False,Поставщик 1,7.0,0.0,Категория 1,6,0,6.0,False,0
2024-07-21,SKU001,Электротовар 1,6.0,ANON002,WH2,500.0,26.0,False,Поставщик 1,7.0,0.0,Категория 1,6,0,6.0,False,0
2024-07-22,SKU001,Электротовар 1,11.0,ANON001,WH1,500.0,31.0,False,Поставщик 1,7.0,0.0,Категория 1,11,0,11.0,False,0
2024-07-22,SKU001,Электротовар 1,11.0,ANON002,WH2,500.0,24.0,False,Поставщик 1,7.0,0.0,Категория 1,11,0,11.0,False,0
2024-07-23,SKU001,Электротовар 1,5.0,ANON001,WH1,500.0,25.0,False,Поставщик 1,7.0,0.0,Категория 1,5,0,5.0,False,0
2024-07-23,SKU001,Электротовар 1,5.0,ANON002,WH2,500.0,25.0,False,Поставщик 1,7.0,0.0,Категория 1,5,0,5.0,False,0
2024-07-24,SKU001,Электротовар 1,10.0,ANON001,WH1,500.0,35.0,False,Поставщик 1,7.0,0.0,Категория 1,10,0,10.0,False,0
2024-07-24,SKU001,Электротовар 1,11.0,ANON002,WH2,500.0,27.0,False,Поставщик 1,7.0,0.0,Категория 1,11,0,11.0,False,0
2024-07-25,SKU001,Электротовар 1,10.0,ANON001,WH1,500.0,31.0,False,Поставщик 1,7.0,0.0,Категория 1,10,0,10.0,False,0
2024-07-25,SKU001,Электротовар 1,10.0,ANON002,WH2,500.0,31.0,False,Поставщик 1,7.0,0.0,Категория 1,10,0,10.0,False,0
2024-07-26,SKU001,Электротовар 1,5.0,ANON001,WH1,500.0,32.0,False,Поставщик 1,7.0,0.0,Категория 1,5,0,5.0,False,0
2024-07-26,SKU001,Электротовар 1,6.0,ANON002,WH2,500.0,34.0,False,Поставщик 1,7.0,0.0,Категория 1,6,0,6.0,False,0
2024-07-27,SKU001,Электротовар 1,6.0,ANON001,WH1,500.0,30.0,False,Поставщик 1,7.0,0.0,Категория 1,6,0,6.0,False,0
2024-07-27,SKU001,Электротовар 1,7.0,ANON002,WH2,500.0,34.0,False,Поставщик 1,7.0,0.0,Категория 1,7,0,7.0,False,0
2024-07-28,SKU001,Электротовар 1,5.0,ANON001,WH1,500.0,28.0,False,Поставщик 1,7.0,0.0,Категория 1,5,0,5.0,False,0
2024-07-28,SKU001,Электротовар 1,5.0,ANON002,WH2,500.0,28.0,False,Поставщик 1,7.0,0.0,Категория 1,5,0,5.0,False,0
2024-07-29,SKU001,Электротовар 1,7.0,ANON001,WH1,500.0,25.0,False,Поставщик 1,7.0,36.0,Категория 1,7,0,7.0,False,0
2024-07-29,SKU001,Электротовар 1,7.0,ANON002,WH2,500.0,32.0,False,Поставщик 1,7.0,0.0,Категория 1,7,0,7.0,False,0
2024-07-30,SKU001,Электротовар 1,10.0,ANON001,WH1,500.0,24.0,False,Поставщик 1,7.0,36.0,Категория 1,10,0,10.0,False,0
2024-07-30,SKU001,Электротовар 1,10.0,ANON002,WH2,500.0,27.0,False,Поставщик 1,7.0,0.0,Категория 1,10,0,10.0,False,0
2024-07-31,SKU001,Электротовар 1,7.0,ANON001,WH1,500.0,34.0,False,Поставщик 1,7.0,36.0,Категория 1,7,0,7.0,False,0
2024-07-31,SKU001,Электротовар 1,8.0,ANON002,WH2,500.0,26.0,False,Поставщик 1,7.0,0.0,Категория 1,8,0,8.0,False,0
2024-08-01,SKU001,Электротовар 1,9.0,ANON001,WH1,500.0,27.0,False,Поставщик 1,7.0,36.0,Категория 1,9,0,9.0,False,0
2024-08-01,SKU001,Электротовар 1,10.0,ANON002,WH2,500.0,25.0,False,Поставщик 1,7.0,0.0,Категория 1,10,0,10.0,False,0
2024-08-02,SKU001,Электротовар 1,5.0,ANON001,WH1,500.0,34.0,False,Поставщик 1,7.0,36.0,Категория 1,5,0,5.0,False,0
2024-08-02,SKU001,Электротовар 1,5.0,ANON002,WH2,500.0,26.0,False,Поставщик 1,7.0,0.0,Категория 1,5,0,5.0,False,0
2024-08-03,SKU001,Электротовар 1,5.0,ANON001,WH1,500.0,28.0,False,Поставщик 1,7.0,36.0,Категория 1,5,0,5.0,False,0
2024-08-03,SKU001,Электротовар 1,5.0,ANON002,WH2,500.0,34.0,False,Поставщик 1,7.0,0.0,Категория 1,5,0,5.0,False,0
2024-08-04,SKU001,Электротовар 1,5.0,ANON001,WH1,500.0,35.0,False,Поставщик 1,7.0,36.0,Категория 1,5,0,5.0,False,0
2024-08-04,SKU001,Электротовар 1,6.0,ANON002,WH2,500.0,34.0,False,Поставщик 1,7.0,0.0,Категория 1,6,0,6.0,False,0
2024-08-05,SKU001,Электротовар 1,6.0,ANON001,WH1,500.0,29.0,False,Поставщик 1,7.0,36.0,Категория 1,6,0,6.0,False,0
2024-08-05,SKU001,Электротовар 1,6.0,ANON002,WH2,500.0,31.0,False,Поставщик 1,7.0,0.0,Категория 1,6,0,6.0,False,0
2024-08-06,SKU001,Электротовар 1,8.0,ANON001,WH1,500.0,34.0,False,Поставщик 1,7.0,0.0,Категория 1,8,0,8.0,False,0
2024-08-06,SKU001,Электротовар 1,8.0,ANON002,WH2,500.0,35.0,False,Поставщик 1,7.0,0.0,Категория 1,8,0,8.0,False,0
2024-08-07,SKU001,Электротовар 1,11.0,ANON001,WH1,500.0,33.0,False,Поставщик 1,7.0,0.0,Категория 1,11,0,11.0,False,0
2024-08-07,SKU001,Электротовар 1,11.0,ANON002,WH2,500.0,29.0,False,Поставщик 1,7.0,0.0,Категория 1,11,0,11.0,False,0
2024-08-08,SKU001,Электротовар 1,8.0,ANON001,WH1,500.0,31.0,False,Поставщик 1,7.0,0.0,Категория 1,8,0,8.0,False,0
2024-08-08,SKU001,Электротовар 1,8.0,ANON002,WH2,500.0,27.0,False,Поставщик 1,7.0,0.0,Категория 1,8,0,8.0,False,0
2024-08-09,SKU001,Электротовар 1,4.0,ANON001,WH1,500.0,28.0,False,Поставщик 1,7.0,0.0,Категория 1,4,0,4.0,False,0
2024-08-09,SKU001,Электротовар 1,5.0,ANON002,WH2,500.0,26.0,False,Поставщик 1,7.0,0.0,Категория 1,5,0,5.0,False,0
2024-08-10,SKU001,Электротовар 1,3.0,ANON001,WH1,500.0,33.0,False,Поставщик 1,7.0,0.0,Категория 1,3,0,3.0,False,0
2024-08-10,SKU001,Электротовар 1,4.0,ANON002,WH2,500.0,25.0,False,Поставщик 1,7.0,0.0,Категория 1,4,0,4.0,False,0
2024-08-11,SKU001,Электротовар 1,3.0,ANON001,WH1,500.0,29.0,False,Поставщик 1,7.0,0.0,Категория 1,3,0,3.0,False,0
2024-08-11,SKU001,Электротовар 1,4.0,ANON002,WH2,500.0,31.0,False,Поставщик 1,7.0,0.0,Категория 1,4,0,4.0,False,0
2024-08-12,SKU001,Электротовар 1,3.0,ANON001,WH1,500.0,33.0,False,Поставщик 1,7.0,0.0,Категория 1,3,0,3.0,False,0
2024-08-12,SKU001,Электротовар 1,4.0,ANON002,WH2,500.0,27.0,False,Поставщик 1,7.0,0.0,Категория 1,4,0,4.0,False,0
2024-08-13,SKU001,Электротовар 1,12.0,ANON001,WH1,500.0,25.0,False,Поставщик 1,7.0,0.0,Категория 1,12,0,12.0,False,0
2024-08-13,SKU001,Электротовар 1,12.0,ANON002,WH2,500.0,33.0,False,Поставщик 1,7.0,0.0,Категория 1,12,0,12.0,False,0
2024-08-14,SKU001,Электротовар 1,7.0,ANON001,WH1,500.0,30.0,False,Поставщик 1,7.0,0.0,Категория 1,7,0,7.0,False,0
2024-08-14,SKU001,Электротовар 1,7.0,ANON002,WH2,500.0,30.0,False,Поставщик 1,7.0,0.0,Категория 1,7,0,7.0,False,0
2024-08-15,SKU001,Электротовар 1,9.0,ANON001,WH1,500.0,35.0,False,Поставщик 1,7.0,0.0,Категория 1,9,0,9.0,False,0
2024-08-15,SKU001,Электротовар 1,9.0,ANON002,WH2,500.0,35.0,False,Поставщик 1,7.0,0.0,Категория 1,9,0,9.0,False,0
2024-08-16,SKU001,Электротовар 1,6.0,ANON001,WH1,500.0,32.0,False,Поставщик 1,7.0,0.0,Категория 1,6,0,6.0,False,0
2024-08-16,SKU001,Электротовар 1,6.0,ANON002,WH2,500.0,35.0,False,Поставщик 1,7.0,0.0,Категория 1,6,0,6.0,False,0
2024-08-17,SKU001,Электротовар 1,5.0,ANON001,WH1,500.0,32.0,False,Поставщик 1,7.0,0.0,Категория 1,5,0,5.0,False,0
2024-08-17,SKU001,Электротовар 1,5.0,ANON002,WH2,500.0,33.0,False,Поставщик 1,7.0,0.0,Категория 1,5,0,5.0,False,0
2024-08-18,SKU001,Электротовар 1,3.0,ANON001,WH1,500.0,24.0,False,Поставщик 1,7.0,0.0,Категория 1,3,0,3.0,False,0
2024-08-18,SKU001,Электротовар 1,4.0,ANON002,WH2,500.0,24.0,False,Поставщик 1,7.0,0.0,Категория 1,4,0,4.0,False,0
2024-08-19,SKU001,Электротовар 1,6.0,ANON001,WH1,500.0,24.0,False,Поставщик 1,7.0,0.0,Категория 1,6,0,6.0,False,0
2024-08-19,SKU001,Электротовар 1,7.0,ANON002,WH2,500.0,31.0,False,Поставщик 1,7.0,0.0,Категория 1,7,0,7.0,False,0
2024-08-20,SKU001,Электротовар 1,11.0,ANON001,WH1,500.0,25.0,False,Поставщик 1,7.0,0.0,Категория 1,11,0,11.0,False,0
2024-08-20,SKU001,Электротовар 1,11.0,ANON002,WH2,500.0,34.0,False,Поставщик 1,7.0,0.0,Категория 1,11,0,11.0,False,0
2024-08-21,SKU001,Электротовар 1,11.0,ANON001,WH1,500.0,33.0,False,Поставщик 1,7.0,0.0,Категория 1,11,0,11.0,False,0
2024-08-21,SKU001,Электротовар 1,12.0,ANON002,WH2,500.0,25.0,False,Поставщик 1,7.0,0.0,Категория 1,12,0,12.0,False,0
2024-08-22,SKU001,Электротовар 1,7.0,ANON001,WH1,500.0,27.0,False,Поставщик 1,7.0,0.0,Категория 1,7,0,7.0,False,0
2024-08-22,SKU001,Электротовар 1,7.0,ANON002,WH2,500.0,33.0,False,Поставщик 1,7.0,0.0,Категория 1,7,0,7.0,False,0
2024-08-23,SKU001,Электротовар 1,5.0,ANON001,WH1,500.0,29.0,False,Поставщик 1,7.0,0.0,Категория 1,5,0,5.0,False,0
2024-08-23,SKU001,Электротовар 1,6.0,ANON002,WH2,500.0,28.0,False,Поставщик 1,7.0,0.0,Категория 1,6,0,6.0,False,0
2024-08-24,SKU001,Электротовар 1,2.0,ANON001,WH1,500.0,26.0,False,Поставщик 1,7.0,0.0,Категория 1,2,0,2.0,False,0
2024-08-24,SKU001,Электротовар 1,3.0,ANON002,WH2,500.0,33.0,False,Поставщик 1,7.0,0.0,Категория 1,3,0,3.0,False,0
2024-08-25,SKU001,Электротовар 1,6.0,ANON001,WH1,500.0,32.0,False,Поставщик 1,7.0,0.0,Категория 1,6,0,6.0,False,0
2024-08-25,SKU001,Электротовар 1,6.0,ANON002,WH2,500.0,30.0,False,Поставщик 1,7.0,0.0,Категория 1,6,0,6.0,False,0
2024-08-26,SKU001,Электротовар 1,7.0,ANON001,WH1,500.0,32.0,False,Поставщик 1,7.0,0.0,Категория 1,7,0,7.0,False,0
2024-08-26,SKU001,Электротовар 1,7.0,ANON002,WH2,500.0,24.0,False,Поставщик 1,7.0,0.0,Категория 1,7,0,7.0,False,0
2024-08-27,SKU001,Электротовар 1,8.0,ANON001,WH1,500.0,29.0,False,Поставщик 1,7.0,0.0,Категория 1,8,0,8.0,False,0
2024-08-27,SKU001,Электротовар 1,9.0,ANON002,WH2,500.0,33.0,False,Поставщик 1,7.0,0.0,Категория 1,9,0,9.0,False,0
2024-08-28,SKU001,Электротовар 1,11.0,ANON001,WH1,500.0,28.0,False,Поставщик 1,7.0,36.0,Категория 1,11,0,11.0,False,0
2024-08-28,SKU001,Электротовар 1,12.0,ANON002,WH2,500.0,27.0,False,Поставщик 1,7.0,0.0,Категория 1,12,0,12.0,False,0
2024-08-29,SKU001,Электротовар 1,8.0,ANON001,WH1,500.0,30.0,False,Поставщик 1,7.0,36.0,Категория 1,8,0,8.0,False,0
2024-08-29,SKU001,Электротовар 1,8.0,ANON002,WH2,500.0,32.0,False,Поставщик 1,7.0,0.0,Категория 1,8,0,8.0,False,0
2024-08-30,SKU001,Электротовар 1,2.0,ANON001,WH1,500.0,26.0,False,Поставщик 1,7.0,36.0,Категория 1,2,0,2.0,False,0
2024-08-30,SKU001,Электротовар 1,3.0,ANON002,WH2,500.0,34.0,False,Поставщик 1,7.0,0.0,Категория 1,3,0,3.0,False,0
2024-08-31,SKU001,Электротовар 1,4.0,ANON001,WH1,500.0,32.0,False,Поставщик 1,7.0,36.0,Категория 1,4,0,4.0,False,0
2024-08-31,SKU001,Электротовар 1,5.0,ANON002,WH2,500.0,26.0,False,Поставщик 1,7.0,0.0,Категория 1,5,0,5.0,False,0
2024-09-01,SKU001,Электротовар 1,3.0,ANON001,WH1,500.0,28.0,False,Поставщик 1,7.0,36.0,Категория 1,3,0,3.0,False,0
2024-09-01,SKU001,Электротовар 1,3.0,ANON002,WH2,500.0,24.0,False,Поставщик 1,7.0,0.0,Категория 1,3,0,3.0,False,0
2024-09-02,SKU001,Электротовар 1,6.0,ANON001,WH1,500.0,31.0,False,Поставщик 1,7.0,36.0,Категория 1,6,0,6.0,False,0
